layer,head,kind,frobenius_norm,spectral_norm,effective_rank,top_1_energy,top_4_energy,top_8_energy,top_16_energy,top_32_energy,top_64_energy
10,6,OV,56.18201282180285,9.374987637084883,63.1217795626216,0.027844974103930727,0.10335047000788902,0.19683199295950715,0.36187673516061486,0.635552813860901,0.9999999999999835
10,7,OV,46.6312397922199,11.000899028476162,62.50560110318528,0.05565477515483576,0.13014917444311874,0.22387186832110986,0.38993610731782863,0.6645105717408297,0.9999999999999837
10,8,OV,50.32098973567292,15.538458758104076,61.660052639829495,0.09534930460391121,0.1891198615132021,0.287139679844079,0.4500026361016559,0.6988043628155286,0.9999999999999837
10,9,OV,32.93588601536159,9.145084444894467,61.02548413919073,0.07709686846713279,0.22545519060380348,0.3442290498427944,0.4997450244194914,0.7210878785535482,0.9999999999999837
10,10,OV,74.28219733399527,39.8534970270762,58.901752401410995,0.2878481130082852,0.3493478641180212,0.42360285456719354,0.5540217494216476,0.757602032644,0.9999999999999855
10,11,OV,30.828806632914276,7.553441433525452,62.8138647293288,0.06003110049317317,0.13250161112369177,0.2188519271848183,0.37711268658436586,0.6436274730121547,0.9999999999999827
11,0,OV,86.96998731430385,61.65865287660083,49.999661930406994,0.5026309770074715,0.6562583655195908,0.7423480705176312,0.8078729259316734,0.8966295260228955,0.9999999999999937
11,1,OV,77.23501748096473,18.26467012676924,62.27802288964493,0.05592360602912619,0.14120498760534553,0.2410455992358868,0.4096228230685639,0.6776036032147935,0.9999999999999832
11,2,OV,106.22986072324791,18.9191948884567,62.966453342417715,0.031718458867795736,0.11210770176415061,0.20611079213382993,0.3738739387078638,0.6437141164525261,0.9999999999999831
11,3,OV,68.92501102313103,13.580005221927859,62.96390220113864,0.03881916463695758,0.11596524976392478,0.20836069795126963,0.3742004783424071,0.6431808807207272,0.9999999999999836
11,4,OV,81.3488288712928,48.04374006126539,55.52609984834527,0.34879560747241983,0.503968844263959,0.5725579892556086,0.6756366095970626,0.8327909945623475,0.9999999999999873
11,5,OV,80.7559334187243,19.057465901114472,62.5156769593776,0.055690538862687405,0.14258658265388938,0.2372595743045038,0.4024104832517128,0.6678104962208945,0.9999999999999828
11,6,OV,97.40380577632563,18.68233338940356,62.909221178143724,0.03678835627040637,0.11500624258997118,0.20817830922531116,0.3730436654293074,0.6443244161759071,0.9999999999999833
11,7,OV,76.02402730798092,16.05319586095602,62.41542391654777,0.04458833592132364,0.1415483828947801,0.2408551785641405,0.40752786903288,0.6723042094604081,0.9999999999999835
11,8,OV,338.57392905541457,334.87156972905217,12.994178393744058,0.9782492621627238,0.9905976958526819,0.9925988109638174,0.9945923669299968,0.9971694796539077,0.9999999999999994
11,9,OV,90.40014700527848,18.62698073063714,62.97153179833034,0.04245674126544324,0.11788168166194346,0.20795440454990488,0.3717001506245191,0.6401563741005475,0.9999999999999839
11,10,OV,62.81561381256344,14.325782253614387,62.9164282496655,0.05201175111574042,0.1296321802163296,0.2135369202648559,0.36928071109106164,0.6344053493297825,0.9999999999999836
11,11,OV,95.02099217650584,62.307427143320815,55.272792125952236,0.4299723365384213,0.5492934413532514,0.597352920594588,0.6801144262267561,0.814537913151959,0.9999999999999877
